date,max_temp_c,min_temp_c,avg_humidity_%,avg_wind_speed_m_s
2025-02-11 08:00:00+00:00,14.658,10.758,61.92491,10.23727
2025-02-12 08:00:00+00:00,13.858,11.958,79.36346,11.956183
2025-02-13 08:00:00+00:00,16.008,13.508,90.696075,17.612131
2025-02-14 08:00:00+00:00,16.508,11.158,88.93442,11.725086
2025-02-15 08:00:00+00:00,17.308,8.658,82.63224,5.5248284
2025-02-16 08:00:00+00:00,20.258,9.008,75.262764,4.1527557
2025-02-17 08:00:00+00:00,17.558,9.508,80.14852,6.069952
2025-02-18 08:00:00+00:00,16.508,11.608,81.63752,6.6145515
2025-02-19 08:00:00+00:00,18.308,9.158,80.32464,3.9182081
2025-02-20 08:00:00+00:00,19.508,9.758,75.64906,4.6347747
2025-02-21 08:00:00+00:00,18.458,9.708,83.17752,3.544595
2025-02-22 08:00:00+00:00,22.808,9.908,71.165634,3.9027395
2025-02-23 08:00:00+00:00,22.358,9.258,58.79082,3.862338
2025-02-24 08:00:00+00:00,20.608,9.558001,60.479145,4.5414624
2025-02-25 08:00:00+00:00,21.658,10.358,74.44299,3.8670626
2025-02-26 08:00:00+00:00,20.858,10.108,75.77223,3.413006
2025-02-27 08:00:00+00:00,28.058,9.708,55.3561,4.504477
2025-02-28 08:00:00+00:00,21.158,12.158,69.8378,7.117274
2025-03-01 08:00:00+00:00,16.708,11.958,79.56305,6.6629295
2025-03-02 08:00:00+00:00,17.408,12.308001,68.42968,11.851895
2025-03-03 08:00:00+00:00,15.558001,11.158,61.49885,17.140623
2025-03-04 08:00:00+00:00,18.108,9.758,65.52857,7.387545
2025-03-05 08:00:00+00:00,16.958,9.258,79.97666,5.2094173
2025-03-06 08:00:00+00:00,14.358,8.558001,76.92321,17.172394
2025-03-07 08:00:00+00:00,14.908,7.7580004,76.57595,8.5964575
2025-03-08 08:00:00+00:00,17.408,6.708,74.15996,5.5911045
2025-03-09 08:00:00+00:00,19.608,6.7580004,68.89776,4.3233705
2025-03-10 08:00:00+00:00,19.258,7.558,67.73507,5.2229934
2025-03-11 08:00:00+00:00,15.708,10.508,78.035835,13.441044
2025-03-12 08:00:00+00:00,16.958,12.608,85.8339,13.309642
2025-03-13 08:00:00+00:00,13.208,10.658,78.22067,18.16025
2025-03-14 08:00:00+00:00,14.208,11.108,76.171005,13.791636
2025-03-15 08:00:00+00:00,16.458,9.608,77.37466,8.197211
2025-03-16 08:00:00+00:00,16.758,7.6080003,80.03997,4.1432457
2025-03-17 08:00:00+00:00,16.258,10.108,83.06914,7.435883
2025-03-18 08:00:00+00:00,16.058,10.608,69.86638,10.907865
2025-03-19 08:00:00+00:00,22.158,8.108,68.26685,4.4731812
2025-03-20 08:00:00+00:00,18.358,8.058,68.36837,4.791495
2025-03-21 08:00:00+00:00,19.658,8.658,73.8596,3.772334
2025-03-22 08:00:00+00:00,20.008,10.108,76.04587,5.4303966
2025-03-23 08:00:00+00:00,18.008,11.058001,81.91116,4.6402164
2025-03-24 08:00:00+00:00,21.058,10.708,84.6527,4.4126773
2025-03-25 08:00:00+00:00,19.908,12.658,86.99945,5.120891
2025-03-26 08:00:00+00:00,16.958,13.458,79.46934,5.6677914
2025-03-27 08:00:00+00:00,18.408,12.308001,77.27185,7.2797904
2025-03-28 08:00:00+00:00,17.958,13.558001,76.35859,8.337561
2025-03-29 08:00:00+00:00,18.108,12.358,71.8655,7.648209
2025-03-30 08:00:00+00:00,18.108,12.058001,67.78257,6.2577662
2025-03-31 08:00:00+00:00,16.958,13.958,84.790535,8.734107
2025-04-01 08:00:00+00:00,15.858,12.008,73.61238,16.11939
2025-04-02 08:00:00+00:00,15.008,11.008,64.905365,16.489334
2025-04-03 08:00:00+00:00,16.058,9.608,71.86335,7.2309756
2025-04-04 08:00:00+00:00,17.708,8.308001,71.23948,5.746492
2025-04-05 08:00:00+00:00,20.408,9.508,59.22726,5.06273
2025-04-06 08:00:00+00:00,23.208,9.558001,48.302387,6.1141105
2025-04-07 08:00:00+00:00,21.508,10.758,68.00861,4.50165
2025-04-08 08:00:00+00:00,20.808,10.358,80.58524,4.1640506
2025-04-09 08:00:00+00:00,20.658,12.258,85.08358,4.062793
2025-04-10 08:00:00+00:00,20.608,12.258,85.68755,4.0454297
2025-04-11 08:00:00+00:00,21.208,12.008,81.53553,4.0709705
2025-04-12 08:00:00+00:00,19.608,11.958,82.58581,5.62441
2025-04-13 08:00:00+00:00,18.958,13.408,76.15186,5.588285
2025-04-14 08:00:00+00:00,18.108,11.508,76.59456,5.572775
2025-04-15 08:00:00+00:00,17.758,12.058001,73.28637,4.540071
2025-04-16 08:00:00+00:00,19.208,11.608,65.06177,7.1970468
2025-04-17 08:00:00+00:00,19.408,12.658,67.08344,7.4427066
2025-04-18 08:00:00+00:00,17.158,12.808001,69.060036,8.42821
2025-04-19 08:00:00+00:00,20.108,10.158,70.35547,7.9611125
2025-04-20 08:00:00+00:00,19.408,10.558001,78.9992,7.2693744
2025-04-21 08:00:00+00:00,18.508,12.708,81.46198,6.5179706
2025-04-22 08:00:00+00:00,17.958,12.158,74.87674,6.2681146
2025-04-23 08:00:00+00:00,18.708,12.508,68.2093,6.7399654
2025-04-24 08:00:00+00:00,18.308,13.458,64.52205,6.5666137
2025-04-25 08:00:00+00:00,17.608,13.058001,66.30985,7.535511
2025-04-26 08:00:00+00:00,17.158,11.308001,69.04017,9.218115
2025-04-27 08:00:00+00:00,18.058,12.208,63.161148,8.960597
2025-04-28 08:00:00+00:00,17.708,12.508,72.42156,5.744786
2025-04-29 08:00:00+00:00,19.758,11.408,74.75018,5.8605533
2025-04-30 08:00:00+00:00,18.908,14.308001,76.734566,5.848333
2025-05-01 08:00:00+00:00,19.158,13.708,71.633514,5.381287
2025-05-02 08:00:00+00:00,19.158,12.858,75.60977,7.3487144
2025-05-03 08:00:00+00:00,18.858,14.508,77.43874,8.719142
2025-05-04 08:00:00+00:00,15.958,12.858,80.35619,12.291589
2025-05-05 08:00:00+00:00,17.758,13.258,79.09998,7.6484933
2025-05-06 08:00:00+00:00,18.108,12.458,79.46183,5.5442944
2025-05-07 08:00:00+00:00,20.058,13.158,78.4112,7.774964
2025-05-08 08:00:00+00:00,20.808,13.358,81.441505,7.1909375
2025-05-09 08:00:00+00:00,24.008,13.758,77.767426,5.606678
2025-05-10 08:00:00+00:00,27.458,15.658,65.386536,5.0214033
2025-05-11 08:00:00+00:00,25.258,15.308001,71.00189,5.7608395
2025-05-12 08:00:00+00:00,20.258,15.358,73.7763,9.9931135
2025-05-13 08:00:00+00:00,18.658,15.158,61.904266,11.447419
2025-05-14 08:00:00+00:00,20.008,13.558001,67.831726,7.277382
2025-05-15 08:00:00+00:00,19.758,14.508,74.178246,6.1215997
2025-05-16 08:00:00+00:00,19.308,14.358,72.86341,6.3020015
2025-05-17 08:00:00+00:00,17.558,14.758,73.453545,11.191289
2025-05-18 08:00:00+00:00,19.208,14.808001,76.29542,7.732371
2025-05-19 08:00:00+00:00,21.658,12.458,76.32479,4.9749484
2025-05-20 08:00:00+00:00,25.008,13.708,73.347824,4.3347163
2025-05-21 08:00:00+00:00,25.308,14.408,77.06219,4.196551
2025-05-22 08:00:00+00:00,22.058,13.908,79.07777,5.4767632
2025-05-23 08:00:00+00:00,21.158,13.808001,76.11997,7.5863633
2025-05-24 08:00:00+00:00,19.708,15.808001,69.395256,7.912184
2025-05-25 08:00:00+00:00,20.408,14.308001,69.44202,6.910694
2025-05-26 08:00:00+00:00,21.058,14.808001,71.31318,6.319702
2025-05-27 08:00:00+00:00,20.758,15.708,73.46833,6.018062
2025-05-28 08:00:00+00:00,20.658,15.658,73.66703,5.847641
2025-05-29 08:00:00+00:00,20.958,16.108,74.10143,6.093081
2025-05-30 08:00:00+00:00,22.558,15.758,76.72526,7.0334945
2025-05-31 08:00:00+00:00,25.108,16.458,76.51871,6.0449715
2025-06-01 08:00:00+00:00,24.458,17.908,78.59516,7.2238536
2025-06-02 08:00:00+00:00,22.308,17.208,78.19005,6.6091876
2025-06-03 08:00:00+00:00,20.258,16.658,79.7407,8.310315
2025-06-04 08:00:00+00:00,20.008,16.408,78.63968,7.808123
2025-06-05 08:00:00+00:00,19.758,16.808,79.31432,8.386084
2025-06-06 08:00:00+00:00,20.658,16.408,79.81411,7.424166
2025-06-07 08:00:00+00:00,20.808,16.758,80.7023,9.283172
2025-06-08 08:00:00+00:00,21.258,16.758,78.034065,9.822954
2025-06-09 08:00:00+00:00,21.258,16.058,77.999596,6.480667
2025-06-10 08:00:00+00:00,21.708,15.908,77.706345,5.1090527
2025-06-11 08:00:00+00:00,22.008,15.008,78.15577,5.3048954
2025-06-12 08:00:00+00:00,20.758,15.158,77.75414,7.1784444
2025-06-13 08:00:00+00:00,21.058,14.308001,74.975685,5.78159
2025-06-14 08:00:00+00:00,22.208,14.258,78.82458,5.091681
2025-06-15 08:00:00+00:00,24.858,14.858,79.04963,4.9994817
2025-06-16 08:00:00+00:00,25.008,14.808001,78.86285,5.2231283
2025-06-17 08:00:00+00:00,25.208,15.408,79.8063,4.849108
2025-06-18 08:00:00+00:00,23.708,15.758,78.92254,6.2911205
2025-06-19 08:00:00+00:00,22.508,16.208,75.42509,6.5704193
2025-06-20 08:00:00+00:00,21.958,16.358,72.66811,8.025198
2025-06-21 08:00:00+00:00,20.608,16.258,67.31702,11.267341
2025-06-22 08:00:00+00:00,22.158,15.758,71.11923,6.811299
2025-06-23 08:00:00+00:00,20.708,15.658,73.56087,6.8620286
2025-06-24 08:00:00+00:00,21.658,13.458,70.67255,6.3431716
2025-06-25 08:00:00+00:00,21.358,16.658,74.96275,6.008371
2025-06-26 08:00:00+00:00,22.258,15.858,76.84249,5.4378095
2025-06-27 08:00:00+00:00,22.908,15.508,78.017975,4.9882255
2025-06-28 08:00:00+00:00,23.408,16.008,79.00987,5.496254
2025-06-29 08:00:00+00:00,24.058,16.758,78.88776,7.415397
2025-06-30 08:00:00+00:00,23.658,17.508,78.610985,7.4318213
2025-07-01 08:00:00+00:00,22.108,17.058,78.56417,7.066542
2025-07-02 08:00:00+00:00,21.708,16.708,75.43774,5.96332
2025-07-03 08:00:00+00:00,21.858,16.058,75.25076,6.191729
2025-07-04 08:00:00+00:00,23.808,15.808001,75.395836,5.256743
2025-07-05 08:00:00+00:00,24.408,16.308,79.196594,5.1153483
2025-07-06 08:00:00+00:00,23.208,16.008,76.13624,6.2772717
2025-07-07 08:00:00+00:00,22.858,16.908,75.64712,6.898647
2025-07-08 08:00:00+00:00,24.258,16.808,78.830574,8.519229
2025-07-09 08:00:00+00:00,24.458,17.258,77.17045,7.6084294
2025-07-10 08:00:00+00:00,25.058,17.858,80.72015,5.535307
2025-07-11 08:00:00+00:00,22.708,17.958,77.35212,6.893454
2025-07-12 08:00:00+00:00,22.858,17.258,74.87963,6.25482
2025-07-13 08:00:00+00:00,22.958,17.358,76.17137,5.526272
2025-07-14 08:00:00+00:00,23.058,18.308,76.54784,6.0637517
2025-07-15 08:00:00+00:00,23.158,17.758,73.7107,5.979899
2025-07-16 08:00:00+00:00,23.408,17.208,74.73258,5.5306726
2025-07-17 08:00:00+00:00,23.758,17.658,75.80128,5.731812
2025-07-18 08:00:00+00:00,23.258,18.058,79.73053,6.5129027
2025-07-19 08:00:00+00:00,23.508,18.208,77.493065,6.3966947
2025-07-20 08:00:00+00:00,22.558,18.008,73.964554,6.9067426
2025-07-21 08:00:00+00:00,22.308,17.858,71.00353,7.545334
2025-07-22 08:00:00+00:00,23.508,17.958,71.31574,7.030291
2025-07-23 08:00:00+00:00,24.258,18.058,73.341446,8.708634
2025-07-24 08:00:00+00:00,24.008,17.158,77.03014,9.197863
2025-07-25 08:00:00+00:00,23.158,17.758,74.06817,8.6891365
2025-07-26 08:00:00+00:00,22.958,17.158,69.768074,7.790956
2025-07-27 08:00:00+00:00,23.108,16.008,75.1158,7.6726747
2025-07-28 08:00:00+00:00,23.358,17.558,75.768845,6.7763915
2025-07-29 08:00:00+00:00,23.858,16.558,79.65487,6.845724
2025-07-30 08:00:00+00:00,23.608,16.308,81.47533,6.1528945
2025-07-31 08:00:00+00:00,23.558,17.008,80.690994,5.7868886
2025-08-01 08:00:00+00:00,23.308,14.958,76.08301,5.265226
2025-08-02 08:00:00+00:00,23.758,15.908,79.69961,5.872148
2025-08-03 08:00:00+00:00,24.458,16.008,78.15062,5.136758
2025-08-04 08:00:00+00:00,24.508,16.058,75.934654,5.999059
2025-08-05 08:00:00+00:00,25.008,16.558,74.75563,5.164702
2025-08-06 08:00:00+00:00,26.458,16.858,76.51435,5.203903
2025-08-07 08:00:00+00:00,27.408,17.558,76.52206,5.961269
2025-08-08 08:00:00+00:00,25.608,17.808,80.66491,5.7319465
2025-08-09 08:00:00+00:00,23.808,18.358,79.677605,5.732641
2025-08-10 08:00:00+00:00,24.458,18.558,80.48068,5.462438
2025-08-11 08:00:00+00:00,24.108,18.008,79.52816,5.5039716
2025-08-12 08:00:00+00:00,23.758,18.058,77.10724,7.7628446
2025-08-13 08:00:00+00:00,23.558,17.558,77.01496,5.38533
2025-08-14 08:00:00+00:00,23.658,17.308,77.47622,5.7947783
2025-08-15 08:00:00+00:00,22.958,17.958,75.414444,9.101983
2025-08-16 08:00:00+00:00,22.908,17.558,74.429375,8.541133
2025-08-17 08:00:00+00:00,23.308,16.157999,77.36433,5.499371
2025-08-18 08:00:00+00:00,23.858,17.058,80.52915,4.8146267
2025-08-19 08:00:00+00:00,25.458,16.908,80.113304,5.8473973
2025-08-20 08:00:00+00:00,26.308,16.908,78.486946,5.0367646
2025-08-21 08:00:00+00:00,27.508,18.208,75.855965,3.662967
2025-08-22 08:00:00+00:00,28.258,19.158,75.42483,4.458883
2025-08-23 08:00:00+00:00,27.258,19.508,76.997444,5.4235454
2025-08-24 08:00:00+00:00,26.758,20.258,78.71515,5.517502
2025-08-25 08:00:00+00:00,25.508,20.058,78.90358,5.83423
2025-08-26 08:00:00+00:00,24.708,19.258,78.398994,4.9493775
2025-08-27 08:00:00+00:00,26.708,18.758,75.44367,5.218957
2025-08-28 08:00:00+00:00,26.208,21.308,88.83025,4.301929
2025-08-29 08:00:00+00:00,28.008,20.008,78.94515,5.2880397
2025-08-30 08:00:00+00:00,26.858,19.208,77.26877,5.1977105
2025-08-31 08:00:00+00:00,27.258,18.808,79.35662,5.476764
2025-09-01 08:00:00+00:00,26.558,18.508,82.40913,5.4965014
2025-09-02 08:00:00+00:00,27.258,20.008,85.54712,6.2948666
2025-09-03 08:00:00+00:00,25.808,19.658,85.625725,4.2342744
2025-09-04 08:00:00+00:00,25.558,19.458,84.219444,5.940336
2025-09-05 08:00:00+00:00,24.058,18.808,84.85445,5.2117105
2025-09-06 08:00:00+00:00,24.958,18.958,80.177155,5.4104695
2025-09-07 08:00:00+00:00,27.308,18.558,78.784096,3.9554768
2025-09-08 08:00:00+00:00,26.808,18.808,76.459816,6.719335
2025-09-09 08:00:00+00:00,24.708,18.408,77.20643,7.1688933
2025-09-10 08:00:00+00:00,23.858,19.308,76.30153,7.529942
2025-09-11 08:00:00+00:00,23.758,17.608,76.35862,6.415918
2025-09-12 08:00:00+00:00,23.508,18.308,77.14161,5.789266
2025-09-13 08:00:00+00:00,23.408,17.858,78.72112,4.885731
2025-09-14 08:00:00+00:00,23.258,17.858,82.998375,4.3749986
2025-09-15 08:00:00+00:00,24.758,18.608,82.35638,4.919766
2025-09-16 08:00:00+00:00,28.758,19.008,75.11069,6.0756145
2025-09-17 08:00:00+00:00,27.858,21.258,80.28537,5.347103
2025-09-18 08:00:00+00:00,24.908,19.808,92.17112,5.371565
2025-09-19 08:00:00+00:00,25.108,19.108,90.5195,4.812698
2025-09-20 08:00:00+00:00,24.808,19.358,88.34855,7.1240735
2025-09-21 08:00:00+00:00,26.908,18.258,85.00541,8.3393955
2025-09-22 08:00:00+00:00,24.858,19.708,89.31057,6.783648
2025-09-23 08:00:00+00:00,24.808,18.858,87.9375,4.6104465
2025-09-24 08:00:00+00:00,25.108,18.708,87.983955,5.4034476
2025-09-25 08:00:00+00:00,23.758,18.408,86.92313,6.517183
2025-09-26 08:00:00+00:00,22.058,17.958,80.87243,7.9530816
2025-09-27 08:00:00+00:00,24.058,16.958,79.07622,5.528696
2025-09-28 08:00:00+00:00,24.208,17.458,77.06606,5.3808484
2025-09-29 08:00:00+00:00,24.258,16.608,78.96791,5.4513297
2025-09-30 08:00:00+00:00,23.958,17.858,74.63772,6.5749145
2025-10-01 08:00:00+00:00,24.108,15.908,78.9319,7.1370926
2025-10-02 08:00:00+00:00,23.508,15.808001,82.39593,5.8471317
2025-10-03 08:00:00+00:00,23.108,17.008,74.88173,7.7910695
2025-10-04 08:00:00+00:00,23.508,15.208,67.54623,6.5530605
2025-10-05 08:00:00+00:00,22.158,14.808001,80.157646,4.286504
2025-10-06 08:00:00+00:00,21.608,14.608,81.15686,4.3144145
2025-10-07 08:00:00+00:00,22.708,14.058001,82.36327,5.763409
2025-10-08 08:00:00+00:00,23.008,16.508,81.21745,6.6000743
2025-10-09 08:00:00+00:00,24.558,16.608,77.12982,7.6890197
2025-10-10 08:00:00+00:00,25.208,18.408,79.95133,6.3833203
2025-10-11 08:00:00+00:00,23.308,16.808,83.70806,5.865188
2025-10-12 08:00:00+00:00,21.608,14.458,82.52356,5.0079083
2025-10-13 08:00:00+00:00,20.208,16.058,70.034966,11.740646
2025-10-14 08:00:00+00:00,20.458,15.108,77.732605,13.624181
2025-10-15 08:00:00+00:00,20.108,13.358,77.700096,6.476025
2025-10-16 08:00:00+00:00,22.208,11.458,70.80964,5.157636
2025-10-17 08:00:00+00:00,25.208,11.958,66.359695,5.4949107
2025-10-18 08:00:00+00:00,27.608,12.758,53.29135,4.7215743
2025-10-19 08:00:00+00:00,26.758,13.408,52.58135,4.841303
2025-10-20 08:00:00+00:00,25.558,13.658,59.58167,4.5385046
2025-10-21 08:00:00+00:00,22.808,13.208,73.17491,4.193519
2025-10-22 08:00:00+00:00,21.458,14.958,81.4643,6.610082
2025-10-23 08:00:00+00:00,21.908,15.408,78.53161,5.7708898
2025-10-24 08:00:00+00:00,23.208,13.958,84.48711,4.0234704
2025-10-25 08:00:00+00:00,21.208,14.908,87.199425,3.8299685
2025-10-26 08:00:00+00:00,21.158,12.008,85.84286,4.2297115
2025-10-27 08:00:00+00:00,21.508,14.208,84.95814,4.5098963
2025-10-28 08:00:00+00:00,23.108,13.708,85.02151,2.7255192
2025-10-29 08:00:00+00:00,28.158,14.508,58.934864,4.254005
2025-10-30 08:00:00+00:00,28.108,13.908,51.789288,4.200996
2025-10-31 08:00:00+00:00,20.958,14.408,82.50843,3.8526585
